scheduler,job_name,selected_gpu_id,selected_gpu_type,runtime_on_gpu,start_time,job_jct,gpu_milli,ddl
gavel_[0-100],openb-pod-1239,5,GTX2080Ti,6609.000000000001,5705.999999999999,12315,160,8525.0
gavel_[0-100],openb-pod-1404,8,GTX2080Ti,6641.000000000001,5769.000000000001,12410.000000000002,160,13293.0
gavel_[0-100],openb-pod-2821,2,A100,4344,8082,12426,320,inf
gavel_[0-100],openb-pod-1475,4,A100,4538,8629,13167,320,11670.0
gavel_[0-100],openb-pod-2210,0,A100,4542.999999999998,9243,13785.999999999998,650,inf
gavel_[0-100],openb-pod-2487,3,A100,5365,11357,16722,480,inf
gavel_[0-100],openb-pod-2636,1,A100,5467,11806,17273,650,14413.0
gavel_[0-100],openb-pod-2446,9,GTX2080Ti,7847.999999999998,10147.999999999998,17995.999999999996,320,inf
gavel_[0-100],openb-pod-2743,2,A100,5642,12427,18069,320,inf
gavel_[0-100],openb-pod-3246,4,A100,5757,13168,18925,590,inf
gavel_[0-100],openb-pod-2438,0,A100,5849.000000000002,13786.999999999998,19636,460,inf
gavel_[0-100],openb-pod-3380,7,GTX2080Ti,9341.000000000004,10398,19739.000000000004,160,inf
gavel_[0-100],openb-pod-2964,6,GTX2080Ti,9415,10870,20285,470,inf
gavel_[0-100],openb-pod-2246,13,V100,11886.00000000001,9400.000000000002,21286.00000000001,220,inf
gavel_[0-100],openb-pod-2208,10,V100,12129.000000000002,9715.000000000002,21844.000000000004,320,inf
gavel_[0-100],openb-pod-2677,5,GTX2080Ti,9945,12315,22260,230,inf
gavel_[0-100],openb-pod-2988,8,GTX2080Ti,9982.999999999998,12410.000000000002,22393,320,inf
gavel_[0-100],openb-pod-3402,12,V100,12517.999999999998,10016.999999999998,22534.999999999996,230,inf
gavel_[0-100],openb-pod-2135,11,V100,12630.999999999995,10058.999999999998,22689.999999999993,320,inf
gavel_[0-100],openb-pod-1918,3,A100,6416,16722,23138,650,inf
gavel_[0-100],openb-pod-2611,14,V100,13381.000000000002,10494.999999999998,23876,320,inf
gavel_[0-100],openb-pod-2008,1,A100,7365,17273,24638,320,inf
gavel_[0-100],openb-pod-1766,2,A100,8353,18069,26422,470,inf
gavel_[0-100],openb-pod-2937,4,A100,8448,18925,27373,320,inf
gavel_[0-100],openb-pod-2582,0,A100,8794.000000000004,19636,28430.000000000004,320,inf
gavel_[0-100],openb-pod-1426,9,GTX2080Ti,13491.999999999996,17996.999999999996,31488.999999999993,320,inf
gavel_[0-100],openb-pod-3012,3,A100,11842,23138,34980,470,15119.0
gavel_[0-100],openb-pod-1279,7,GTX2080Ti,15890.000000000004,19739.000000000004,35629.00000000001,320,inf
gavel_[0-100],openb-pod-2060,6,GTX2080Ti,16295.000000000007,20286,36581.00000000001,320,inf
gavel_[0-100],openb-pod-1520,1,A100,12549,24639,37188,320,inf
gavel_[0-100],openb-pod-1434,2,A100,13064,26423,39487,470,inf
gavel_[0-100],openb-pod-1267,4,A100,13204,27373,40577,320,inf
gavel_[0-100],openb-pod-1850,0,A100,13570,28431,42001,320,inf
gavel_[0-100],openb-pod-1343,5,GTX2080Ti,19772,22261,42033,470,inf
gavel_[0-100],openb-pod-1548,8,GTX2080Ti,20223,22393,42616,220,inf
gavel_[0-100],openb-pod-3118,13,V100,24561.00000000001,21286.00000000001,45847.00000000002,320,inf
gavel_[0-100],openb-pod-2968,10,V100,25166.99999999999,21845.000000000004,47011.99999999999,220,inf
gavel_[0-100],openb-pod-2301,3,A100,13638,34980,48618,650,inf
gavel_[0-100],openb-pod-2724,12,V100,29472.999999999996,22535.999999999996,52008.99999999999,220,inf
gavel_[0-100],openb-pod-3043,11,V100,29540.000000000007,22690.999999999993,52231,810,28770.0
gavel_[0-100],openb-pod-2756,14,V100,30334.999999999993,23877,54211.99999999999,160,inf
gavel_[0-100],openb-pod-1867,9,GTX2080Ti,23135.000000000007,31489.999999999993,54625,320,inf
gavel_[0-100],openb-pod-2722,1,A100,20410.000000000007,37188,57598.00000000001,320,inf
gavel_[0-100],openb-pod-2154,2,A100,23497,39488,62985,50,inf
gavel_[0-100],openb-pod-3097,7,GTX2080Ti,28352.000000000007,35629.00000000001,63981.000000000015,320,inf
gavel_[0-100],openb-pod-1319,6,GTX2080Ti,30078.999999999993,36582.00000000001,66661,160,inf
gavel_[0-100],openb-pod-2093,4,A100,32330,40578,72908,460,inf
gavel_[0-100],openb-pod-3104,0,A100,40717,42001,82718,320,inf
gavel_[0-100],openb-pod-2950,5,GTX2080Ti,71403.00000000001,42034,113437.00000000001,160,inf
gavel_[0-100],openb-pod-1636,8,GTX2080Ti,78754.00000000001,42616,121370.00000000001,320,inf
gavel_[0-100],openb-pod-2173,3,A100,78198.99999999997,48618,126816.99999999997,550,111625.0
gavel_[0-100],openb-pod-2260,13,V100,128467.99999999997,45847.00000000002,174315,320,inf
gavel_[0-100],openb-pod-2907,10,V100,183716.99999999994,47011.99999999999,230728.99999999994,810,inf
gavel_[0-100],openb-pod-2354,12,V100,281442.0000000001,52009.99999999999,333452.0000000001,320,199415.0
gavel_[0-100],openb-pod-1958,11,V100,32235650,52231,32287881,460,inf
gavel_[0-150],openb-pod-2889,2,A100,1050,0,1050,320,inf
gavel_[0-150],openb-pod-2300,1,A100,1067,0,1067,320,inf
gavel_[0-150],openb-pod-3101,0,A100,1080,0,1080,460,inf
gavel_[0-150],openb-pod-2947,4,A100,1086,0,1086,470,2492.0
gavel_[0-150],openb-pod-1696,3,A100,1094,0,1094,470,inf
gavel_[0-150],openb-pod-2006,9,GTX2080Ti,1663.9999999999998,0,1663.9999999999998,650,inf
gavel_[0-150],openb-pod-1478,7,GTX2080Ti,1733,0,1733,480,inf
gavel_[0-150],openb-pod-2113,5,GTX2080Ti,1807,0,1807,230,inf
gavel_[0-150],openb-pod-3120,8,GTX2080Ti,1811.0000000000002,0,1811.0000000000002,650,inf
gavel_[0-150],openb-pod-1529,6,GTX2080Ti,1843,0,1843,650,inf
gavel_[0-150],openb-pod-1127,2,A100,1295,1050,2345,470,3854.0
gavel_[0-150],openb-pod-2132,1,A100,1301,1067,2368,160,3902.0
gavel_[0-150],openb-pod-1812,0,A100,1314,1081,2395,810,inf
gavel_[0-150],openb-pod-1211,4,A100,1315,1087,2402,320,inf
gavel_[0-150],openb-pod-2030,3,A100,1327,1094,2421,650,inf
gavel_[0-150],openb-pod-1376,11,V100,2779.0000000000005,0,2779.0000000000005,650,inf
gavel_[0-150],openb-pod-1118,13,V100,2933.9999999999995,0,2933.9999999999995,470,inf
gavel_[0-150],openb-pod-2745,10,V100,3066.9999999999995,0,3066.9999999999995,320,inf
gavel_[0-150],openb-pod-2762,14,V100,3104.0000000000005,0,3104.0000000000005,230,inf
gavel_[0-150],openb-pod-2954,12,V100,3165,0,3165,650,inf
gavel_[0-150],openb-pod-2868,2,A100,1456,2346,3802,320,inf
gavel_[0-150],openb-pod-2205,1,A100,1466,2369,3835,650,inf
gavel_[0-150],openb-pod-1398,0,A100,1489,2395,3884,650,inf
gavel_[0-150],openb-pod-1589,4,A100,1528,2402,3930,460,inf
gavel_[0-150],openb-pod-1976,9,GTX2080Ti,2303.000000000001,1664.9999999999998,3968.0000000000005,650,inf
gavel_[0-150],openb-pod-2074,7,GTX2080Ti,2355.0000000000005,1734,4089.0000000000005,650,inf
gavel_[0-150],openb-pod-1652,3,A100,1710,2421,4131,470,inf
gavel_[0-150],openb-pod-3342,5,GTX2080Ti,2415,1807,4222,160,inf
gavel_[0-150],openb-pod-1150,8,GTX2080Ti,2509,1811.0000000000002,4320,470,inf
gavel_[0-150],openb-pod-3337,6,GTX2080Ti,2626,1844,4470,470,inf
gavel_[0-150],openb-pod-3079,2,A100,1904,3802,5706,650,inf
gavel_[0-150],openb-pod-3222,1,A100,1916,3835,5751,470,inf
gavel_[0-150],openb-pod-1569,0,A100,1945,3884,5829,320,inf
gavel_[0-150],openb-pod-1783,4,A100,2026,3931,5957,160,inf
gavel_[0-150],openb-pod-2394,3,A100,2036,4131,6167,160,inf
gavel_[0-150],openb-pod-2431,9,GTX2080Ti,3037.9999999999995,3968.0000000000005,7006,470,inf
gavel_[0-150],openb-pod-1968,11,V100,4277,2779.0000000000005,7056.000000000001,460,inf
gavel_[0-150],openb-pod-3038,7,GTX2080Ti,3147,4090,7237,650,inf
gavel_[0-150],openb-pod-1181,13,V100,4383,2934.9999999999995,7318,650,inf
gavel_[0-150],openb-pod-2374,10,V100,4440,3067.9999999999995,7507.999999999999,320,inf
gavel_[0-150],openb-pod-1593,14,V100,4634,3104.0000000000005,7738.000000000001,460,2294.0
gavel_[0-150],openb-pod-2807,5,GTX2080Ti,3524,4223,7747,650,inf
gavel_[0-150],openb-pod-1451,2,A100,2120,5706,7826,650,inf
gavel_[0-150],openb-pod-1633,12,V100,4687.999999999999,3165,7852.999999999999,460,inf
gavel_[0-150],openb-pod-1793,8,GTX2080Ti,3560,4320,7880,110,inf
gavel_[0-150],openb-pod-3161,1,A100,2252,5751,8003,470,inf
gavel_[0-150],openb-pod-1213,0,A100,2368,5829,8197,470,inf
gavel_[0-150],openb-pod-2335,6,GTX2080Ti,3790,4471,8261,230,inf
gavel_[0-150],openb-pod-3108,4,A100,2371,5957,8328,460,3899.0
gavel_[0-150],openb-pod-2816,3,A100,2377,6167,8544,650,inf
gavel_[0-150],openb-pod-2637,9,GTX2080Ti,3813,7006,10819,460,6933.0
gavel_[0-150],openb-pod-2038,2,A100,3066,7826,10892,470,inf
gavel_[0-150],openb-pod-2826,1,A100,3100,8004,11104,110,inf
gavel_[0-150],openb-pod-2467,7,GTX2080Ti,4033,7238,11271,220,inf
gavel_[0-150],openb-pod-2049,0,A100,3248,8197,11445,220,inf
gavel_[0-150],openb-pod-2513,4,A100,3356,8328,11684,470,5558.0
gavel_[0-150],openb-pod-2524,3,A100,3770,8545,12315,470,inf
gavel_[0-150],openb-pod-3055,5,GTX2080Ti,5386,7747,13133,320,inf
gavel_[0-150],openb-pod-3292,8,GTX2080Ti,5593,7881,13474,470,inf
gavel_[0-150],openb-pod-1241,11,V100,6444.000000000001,7056.000000000001,13500.000000000002,650,inf
gavel_[0-150],openb-pod-1800,13,V100,6757.999999999998,7319,14076.999999999998,470,inf
gavel_[0-150],openb-pod-2829,6,GTX2080Ti,6039,8262,14301,320,inf
gavel_[0-150],openb-pod-1960,10,V100,6975.999999999999,7507.999999999999,14483.999999999998,220,inf
gavel_[0-150],openb-pod-2976,2,A100,3772,10892,14664,320,inf
gavel_[0-150],openb-pod-2266,14,V100,7094.999999999999,7739.000000000001,14834,650,inf
gavel_[0-150],openb-pod-2419,1,A100,3868,11104,14972,470,inf
gavel_[0-150],openb-pod-3324,0,A100,3962,11445,15407,320,7720.0
gavel_[0-150],openb-pod-1109,12,V100,7945.000000000001,7853.999999999999,15799,320,inf
gavel_[0-150],openb-pod-2633,4,A100,4278,11685,15963,220,inf
gavel_[0-150],openb-pod-2821,3,A100,4344,12315,16659,320,inf
gavel_[0-150],openb-pod-2489,9,GTX2080Ti,6353,10819,17172,650,inf
gavel_[0-150],openb-pod-3149,7,GTX2080Ti,6365,11271,17636,320,inf
gavel_[0-150],openb-pod-2210,2,A100,4543,14665,19208,650,inf
gavel_[0-150],openb-pod-1239,5,GTX2080Ti,6608.999999999996,13134,19742.999999999996,160,8525.0
gavel_[0-150],openb-pod-2135,1,A100,4928,14973,19901,320,inf
gavel_[0-150],openb-pod-1404,8,GTX2080Ti,6641,13475,20116,160,13293.0
gavel_[0-150],openb-pod-2446,0,A100,5160,15408,20568,320,inf
gavel_[0-150],openb-pod-1784,6,GTX2080Ti,6708,14302,21010,470,inf
gavel_[0-150],openb-pod-2487,4,A100,5365,15963,21328,480,inf
gavel_[0-150],openb-pod-2573,3,A100,5416,16659,22075,320,inf
gavel_[0-150],openb-pod-1475,11,V100,10904.999999999998,13500.000000000002,24405,320,11670.0
gavel_[0-150],openb-pod-2636,2,A100,5467,19208,24675,650,14413.0
gavel_[0-150],openb-pod-2771,13,V100,11237.000000000005,14076.999999999998,25314.000000000004,470,inf
gavel_[0-150],openb-pod-2699,1,A100,5492,19901,25393,320,inf
gavel_[0-150],openb-pod-2988,0,A100,5613,20568,26181,320,inf
gavel_[0-150],openb-pod-2246,10,V100,11886.000000000002,14484.999999999998,26371,220,inf
gavel_[0-150],openb-pod-3380,9,GTX2080Ti,9341,17172,26513,160,inf
gavel_[0-150],openb-pod-2208,14,V100,12129,14835,26964,320,inf
gavel_[0-150],openb-pod-2743,4,A100,5642,21329,26971,320,inf
gavel_[0-150],openb-pod-2611,7,GTX2080Ti,9373.999999999996,17636,27009.999999999996,320,inf
gavel_[0-150],openb-pod-3246,3,A100,5757,22076,27833,590,inf
gavel_[0-150],openb-pod-3402,12,V100,12518,15800,28318,230,inf
gavel_[0-150],openb-pod-2964,5,GTX2080Ti,9415.000000000004,19743.999999999996,29159,470,inf
gavel_[0-150],openb-pod-2677,8,GTX2080Ti,9945,20116,30061,230,inf
gavel_[0-150],openb-pod-1918,2,A100,6416,24675,31091,650,inf
gavel_[0-150],openb-pod-3125,6,GTX2080Ti,10785,21011,31796,220,inf
gavel_[0-150],openb-pod-2008,1,A100,7365.000000000004,25393,32758.000000000004,320,inf
gavel_[0-150],openb-pod-1426,0,A100,7443,26181,33624,320,inf
gavel_[0-150],openb-pod-2937,4,A100,8448,26972,35420,320,inf
gavel_[0-150],openb-pod-2071,3,A100,8537,27834,36371,220,inf
gavel_[0-150],openb-pod-2438,11,V100,14054.000000000007,24406,38460.00000000001,460,inf
gavel_[0-150],openb-pod-1538,9,GTX2080Ti,12884.999999999993,26514,39398.99999999999,110,inf
gavel_[0-150],openb-pod-3118,2,A100,9379,31091,40470,320,inf
gavel_[0-150],openb-pod-1658,13,V100,15626.999999999996,25315.000000000004,40942,320,inf
gavel_[0-150],openb-pod-1432,7,GTX2080Ti,14228.999999999996,27010.999999999996,41239.99999999999,220,26386.0
gavel_[0-150],openb-pod-1430,1,A100,10586,32759,43345,320,inf
gavel_[0-150],openb-pod-3043,0,A100,11166,33624,44790,810,28770.0
gavel_[0-150],openb-pod-1279,5,GTX2080Ti,15890,29159,45049,320,inf
gavel_[0-150],openb-pod-2060,8,GTX2080Ti,16295,30062,46357,320,inf
gavel_[0-150],openb-pod-2724,4,A100,11677,35421,47098,220,inf
gavel_[0-150],openb-pod-1497,10,V100,21718.000000000015,26372,48090.000000000015,220,inf
gavel_[0-150],openb-pod-1343,3,A100,11841,36371,48212,470,inf
gavel_[0-150],openb-pod-1766,14,V100,21897,26965,48862,470,inf
gavel_[0-150],openb-pod-2968,6,GTX2080Ti,18171,31796,49967,220,inf
gavel_[0-150],openb-pod-2582,12,V100,22042.000000000007,28318,50360.00000000001,320,inf
gavel_[0-150],openb-pod-3012,2,A100,11842,40471,52313,470,15119.0
gavel_[0-150],openb-pod-1520,1,A100,12549,43346,55895,320,inf
gavel_[0-150],openb-pod-1267,0,A100,13204,44790,57994,320,inf
gavel_[0-150],openb-pod-1548,9,GTX2080Ti,20223,39399.99999999999,59622.99999999999,220,inf
gavel_[0-150],openb-pod-1850,4,A100,13570,47098,60668,320,inf
gavel_[0-150],openb-pod-1434,7,GTX2080Ti,22860.000000000007,41240.99999999999,64101,470,inf
gavel_[0-150],openb-pod-3097,3,A100,18457,48212,66669,320,inf
gavel_[0-150],openb-pod-2906,11,V100,29592.000000000007,38460.00000000001,68052.00000000001,230,34543.0
gavel_[0-150],openb-pod-1867,5,GTX2080Ti,23135,45050,68185,320,inf
gavel_[0-150],openb-pod-2756,13,V100,30334.999999999985,40942,71276.99999999999,160,inf
gavel_[0-150],openb-pod-2301,8,GTX2080Ti,25622,46358,71980,650,inf
gavel_[0-150],openb-pod-2154,2,A100,23497,52313,75810,50,inf
gavel_[0-150],openb-pod-2921,1,A100,24015,55895,79910,160,inf
gavel_[0-150],openb-pod-1286,6,GTX2080Ti,31993,49968,81961,320,inf
gavel_[0-150],openb-pod-1329,10,V100,33945,48090.000000000015,82035.00000000001,320,inf
gavel_[0-150],openb-pod-1273,0,A100,25901,57995,83896,320,inf
gavel_[0-150],openb-pod-1906,4,A100,25974,60669,86643,320,inf
gavel_[0-150],openb-pod-1319,14,V100,50337.999999999985,48862,99199.99999999999,160,inf
gavel_[0-150],openb-pod-2722,12,V100,54073.99999999999,50360.00000000001,104434,320,inf
gavel_[0-150],openb-pod-2093,9,GTX2080Ti,46077.00000000001,59623.99999999999,105701,460,inf
gavel_[0-150],openb-pod-2084,3,A100,40513,66669,107182,230,116669.0
gavel_[0-150],openb-pod-3226,7,GTX2080Ti,51398.000000000015,64101,115499.00000000001,320,50100.0
gavel_[0-150],openb-pod-3300,2,A100,46608,75810,122418,810,124784.0
gavel_[0-150],openb-pod-2054,1,A100,55562,79910,135472,220,inf
gavel_[0-150],openb-pod-2950,5,GTX2080Ti,71403.00000000003,68186,139589.00000000003,160,inf
gavel_[0-150],openb-pod-2260,8,GTX2080Ti,79729,71980,151709,320,inf
gavel_[0-150],openb-pod-2907,0,A100,75528,83897,159425,810,inf
gavel_[0-150],openb-pod-2173,4,A100,78199,86643,164842,550,111625.0
gavel_[0-150],openb-pod-3104,11,V100,98563.00000000001,68052.00000000001,166615.00000000003,320,inf
gavel_[0-150],openb-pod-1636,13,V100,107896.00000000001,71277.99999999999,179174,320,inf
gavel_[0-150],openb-pod-2391,6,GTX2080Ti,106591.00000000003,81961,188552.00000000003,110,inf
gavel_[0-150],openb-pod-2498,10,V100,180916,82036.00000000001,262952,320,159459.0
gavel_[0-150],openb-pod-2354,14,V100,281442.00000000006,99200.99999999999,380643.00000000006,320,199415.0
gavel_[0-150],openb-pod-2184,12,V100,936968.0000000002,104434,1041402.0000000002,110,1063330.0
gavel_[0-150],openb-pod-1958,9,GTX2080Ti,24822430.000000007,105702,24928132.000000007,460,inf
gavel_[0-200],openb-pod-2889,3,A100,1050,0,1050,320,inf
gavel_[0-200],openb-pod-1929,2,A100,1051,0,1051,470,inf
gavel_[0-200],openb-pod-2300,0,A100,1067,0,1067,320,inf
gavel_[0-200],openb-pod-3101,4,A100,1080,0,1080,460,inf
gavel_[0-200],openb-pod-2947,1,A100,1086,0,1086,470,2492.0
gavel_[0-200],openb-pod-2006,6,GTX2080Ti,1663.9999999999998,0,1663.9999999999998,650,inf
gavel_[0-200],openb-pod-1478,7,GTX2080Ti,1733,0,1733,480,inf
gavel_[0-200],openb-pod-2113,8,GTX2080Ti,1807,0,1807,230,inf
gavel_[0-200],openb-pod-3120,9,GTX2080Ti,1811.0000000000002,0,1811.0000000000002,650,inf
gavel_[0-200],openb-pod-1529,5,GTX2080Ti,1843,0,1843,650,inf
gavel_[0-200],openb-pod-2745,3,A100,1199,1050,2249,320,inf
gavel_[0-200],openb-pod-1901,2,A100,1213,1051,2264,470,inf
gavel_[0-200],openb-pod-2762,0,A100,1220,1067,2287,230,inf
gavel_[0-200],openb-pod-2954,4,A100,1281,1081,2362,650,inf
gavel_[0-200],openb-pod-3182,1,A100,1288,1087,2375,320,inf
gavel_[0-200],openb-pod-1376,11,V100,2779.0000000000005,0,2779.0000000000005,650,inf
gavel_[0-200],openb-pod-1696,10,V100,2894,0,2894,470,inf
gavel_[0-200],openb-pod-1780,14,V100,2900.9999999999995,0,2900.9999999999995,460,inf
gavel_[0-200],openb-pod-1118,13,V100,2933.999999999999,0,2933.999999999999,470,inf
gavel_[0-200],openb-pod-2885,12,V100,3031.9999999999995,0,3031.9999999999995,320,inf
gavel_[0-200],openb-pod-1812,3,A100,1314,2250,3564,810,inf
gavel_[0-200],openb-pod-1346,2,A100,1315,2264,3579,460,inf
gavel_[0-200],openb-pod-1211,0,A100,1315,2288,3603,320,inf
gavel_[0-200],openb-pod-3337,4,A100,1339,2362,3701,470,inf
gavel_[0-200],openb-pod-1127,6,GTX2080Ti,2059,1663.9999999999998,3722.9999999999995,470,3854.0
gavel_[0-200],openb-pod-3342,1,A100,1411,2375,3786,160,inf
gavel_[0-200],openb-pod-2030,7,GTX2080Ti,2181,1734,3915,650,inf
gavel_[0-200],openb-pod-2132,8,GTX2080Ti,2208,1807,4015,160,3902.0
gavel_[0-200],openb-pod-1976,9,GTX2080Ti,2303.000000000001,1811.0000000000002,4114.000000000001,650,inf
gavel_[0-200],openb-pod-3166,5,GTX2080Ti,2340,1844,4184,470,inf
gavel_[0-200],openb-pod-2868,3,A100,1456,3564,5020,320,inf
gavel_[0-200],openb-pod-1150,2,A100,1466,3579,5045,470,inf
gavel_[0-200],openb-pod-2205,0,A100,1466,3603,5069,650,inf
gavel_[0-200],openb-pod-1398,4,A100,1489,3701,5190,650,inf
gavel_[0-200],openb-pod-2329,1,A100,1536,3786,5322,460,inf
gavel_[0-200],openb-pod-2773,6,GTX2080Ti,2370.0000000000005,3722.9999999999995,6093,320,inf
gavel_[0-200],openb-pod-2074,11,V100,3478.9999999999995,2779.0000000000005,6258,650,inf
gavel_[0-200],openb-pod-2201,10,V100,3549,2895,6444,650,inf
gavel_[0-200],openb-pod-2295,7,GTX2080Ti,2586,3915,6501,470,inf
gavel_[0-200],openb-pod-1589,14,V100,3736.0000000000005,2900.9999999999995,6637,460,inf
gavel_[0-200],openb-pod-2830,13,V100,3755.000000000001,2934.999999999999,6690,650,inf
gavel_[0-200],openb-pod-1652,3,A100,1710,5020,6730,470,inf
gavel_[0-200],openb-pod-1968,2,A100,1741,5046,6787,460,inf
gavel_[0-200],openb-pod-1582,12,V100,3800.9999999999995,3031.9999999999995,6832.999999999999,650,inf
gavel_[0-200],openb-pod-1416,0,A100,1766,5070,6836,460,inf
gavel_[0-200],openb-pod-1181,8,GTX2080Ti,2899,4016,6915,650,inf
gavel_[0-200],openb-pod-1593,9,GTX2080Ti,2900.999999999999,4114.000000000001,7015,460,2294.0
gavel_[0-200],openb-pod-2374,4,A100,1829,5191,7020,320,inf
gavel_[0-200],openb-pod-3222,5,GTX2080Ti,2947,4185,7132,470,inf
gavel_[0-200],openb-pod-1633,1,A100,1855,5323,7178,460,inf
gavel_[0-200],openb-pod-1569,3,A100,1945,6730,8675,320,inf
gavel_[0-200],openb-pod-1783,2,A100,2026,6787,8813,160,inf
gavel_[0-200],openb-pod-2394,0,A100,2036,6837,8873,160,inf
gavel_[0-200],openb-pod-2431,6,GTX2080Ti,3037.999999999998,6093,9130.999999999998,470,inf
gavel_[0-200],openb-pod-3161,4,A100,2252,7020,9272,470,inf
gavel_[0-200],openb-pod-1213,1,A100,2368,7179,9547,470,inf
gavel_[0-200],openb-pod-3038,7,GTX2080Ti,3147.000000000002,6501,9648.000000000002,650,inf
gavel_[0-200],openb-pod-2807,8,GTX2080Ti,3524,6915,10439,650,inf
gavel_[0-200],openb-pod-1793,9,GTX2080Ti,3560,7015,10575,110,inf
gavel_[0-200],openb-pod-2335,5,GTX2080Ti,3790,7132,10922,230,inf
gavel_[0-200],openb-pod-3079,11,V100,4769.999999999998,6259,11028.999999999998,650,inf
gavel_[0-200],openb-pod-3108,3,A100,2371,8675,11046,460,3899.0
gavel_[0-200],openb-pod-2816,2,A100,2377,8813,11190,650,inf
gavel_[0-200],openb-pod-1424,10,V100,4900,6444,11344,650,inf
gavel_[0-200],openb-pod-1241,0,A100,2519,8874,11393,650,inf
gavel_[0-200],openb-pod-1168,14,V100,4914,6638,11552,470,inf
gavel_[0-200],openb-pod-1631,13,V100,5017,6690,11707,220,inf
gavel_[0-200],openb-pod-1800,4,A100,2625,9272,11897,470,inf
gavel_[0-200],openb-pod-1451,12,V100,5253.999999999999,6833.999999999999,12087.999999999998,650,inf
gavel_[0-200],openb-pod-1960,1,A100,2721,9547,12268,220,inf
gavel_[0-200],openb-pod-2637,6,GTX2080Ti,3813,9131.999999999998,12944.999999999998,460,6933.0
gavel_[0-200],openb-pod-2467,7,GTX2080Ti,4033.000000000002,9648.000000000002,13681.000000000004,220,inf
gavel_[0-200],openb-pod-2038,3,A100,3066,11047,14113,470,inf
gavel_[0-200],openb-pod-2826,2,A100,3100,11191,14291,110,inf
gavel_[0-200],openb-pod-1110,0,A100,3240,11393,14633,320,4649.0
gavel_[0-200],openb-pod-2148,4,A100,3441,11897,15338,220,inf
gavel_[0-200],openb-pod-2546,8,GTX2080Ti,4996,10439,15435,470,inf
gavel_[0-200],openb-pod-2266,9,GTX2080Ti,5297,10575,15872,650,inf
gavel_[0-200],openb-pod-3261,1,A100,3614,12268,15882,160,inf
gavel_[0-200],openb-pod-3055,5,GTX2080Ti,5386,10923,16309,320,inf
gavel_[0-200],openb-pod-2908,3,A100,3663,14113,17776,230,inf
gavel_[0-200],openb-pod-1318,2,A100,3708,14291,17999,160,inf
gavel_[0-200],openb-pod-1205,11,V100,7158.000000000002,11029.999999999998,18188,650,inf
gavel_[0-200],openb-pod-2524,0,A100,3770,14634,18404,470,inf
gavel_[0-200],openb-pod-3292,6,GTX2080Ti,5592.999999999998,12945.999999999998,18538.999999999996,470,inf
gavel_[0-200],openb-pod-2976,4,A100,3772,15338,19110,320,inf
gavel_[0-200],openb-pod-1109,10,V100,7945,11344,19289,320,inf
gavel_[0-200],openb-pod-1984,1,A100,3847,15882,19729,470,inf
gavel_[0-200],openb-pod-2355,7,GTX2080Ti,6274,13681.000000000004,19955.000000000004,470,inf
gavel_[0-200],openb-pod-2513,14,V100,8512,11553,20065,470,5558.0
gavel_[0-200],openb-pod-2049,13,V100,8626.000000000004,11707,20333.000000000004,220,inf
gavel_[0-200],openb-pod-2829,12,V100,9006.999999999998,12087.999999999998,21094.999999999996,320,inf
gavel_[0-200],openb-pod-2419,3,A100,3868,17777,21645,470,inf
gavel_[0-200],openb-pod-2489,8,GTX2080Ti,6353,15435,21788,650,inf
gavel_[0-200],openb-pod-3324,2,A100,3962,18000,21962,320,7720.0
gavel_[0-200],openb-pod-3149,9,GTX2080Ti,6365,15872,22237,320,inf
gavel_[0-200],openb-pod-2633,0,A100,4278,18404,22682,220,inf
gavel_[0-200],openb-pod-1239,5,GTX2080Ti,6609,16309,22918,160,8525.0
gavel_[0-200],openb-pod-3089,4,A100,4294,19111,23405,320,inf
gavel_[0-200],openb-pod-2771,1,A100,4468,19729,24197,470,inf
gavel_[0-200],openb-pod-1404,6,GTX2080Ti,6641,18539.999999999996,25180.999999999996,160,13293.0
gavel_[0-200],openb-pod-2210,3,A100,4543,21646,26189,650,inf
gavel_[0-200],openb-pod-1784,7,GTX2080Ti,6708,19955.000000000004,26663.000000000004,470,inf
gavel_[0-200],openb-pod-2135,2,A100,4928,21963,26891,320,inf
gavel_[0-200],openb-pod-3402,0,A100,5184,22682,27866,230,inf
gavel_[0-200],openb-pod-2208,8,GTX2080Ti,6747,21788,28535,320,inf
gavel_[0-200],openb-pod-2670,11,V100,10384,18189,28573,470,inf
gavel_[0-200],openb-pod-2487,4,A100,5365,23405,28770,480,inf
gavel_[0-200],openb-pod-2636,1,A100,5467,24198,29665,650,14413.0
gavel_[0-200],openb-pod-2821,10,V100,10488,19289,29777,320,inf
gavel_[0-200],openb-pod-2446,9,GTX2080Ti,7848,22237,30085,320,inf
gavel_[0-200],openb-pod-1475,14,V100,10905,20066,30971,320,11670.0
gavel_[0-200],openb-pod-2573,5,GTX2080Ti,8177,22918,31095,320,inf
gavel_[0-200],openb-pod-2244,13,V100,10923.999999999996,20333.000000000004,31257,470,11441.0
gavel_[0-200],openb-pod-2699,3,A100,5492,26189,31681,320,inf
gavel_[0-200],openb-pod-2988,2,A100,5613,26892,32505,320,inf
gavel_[0-200],openb-pod-2246,12,V100,11886.000000000004,21094.999999999996,32981,220,inf
gavel_[0-200],openb-pod-2743,0,A100,5642,27866,33508,320,inf
gavel_[0-200],openb-pod-3380,6,GTX2080Ti,9341.000000000004,25181.999999999996,34523,160,inf
