filename,job_name,selected_gpu_id,selected_gpu_type,runtime_on_gpu,job_jct,gpu_milli,A100,GTX2080Ti,V100,ddl,frag_size,frag_size_runtime,frag_size_jct
allox_[0-200],openb-pod-2611,10,GTX2080Ti,9373.999999999996,20856.999999999996,320,5523.0,9374,13381,inf,680.0,6374319.999999997,132949192239.99992
allox_[0-200],openb-pod-2015,3,A100,7718.0,21084.0,220,7718.0,14028,18840,inf,780.0,6020040.0,126926523360.0
allox_[0-200],openb-pod-2071,8,A100,8537.0,21169.0,220,8537.0,15467,22700,inf,780.0,6658860.0,140961407340.0
allox_[0-200],openb-pod-2060,6,A100,9152.999999999996,21380.0,320,9153.0,16295,23817,inf,680.0,6224039.999999997,133069975199.99994
allox_[0-200],openb-pod-1766,0,A100,8353.0,21457.0,470,8353.0,15583,21897,inf,530.0,4427090.0,94992070130.0
allox_[0-200],openb-pod-3118,7,A100,9379.00000000001,21823.00000000001,320,9379.0,16886,24561,inf,680.0,6377720.0000000065,139180983560.0002
allox_[0-200],openb-pod-2064,5,A100,9625.000000000004,22495.000000000007,220,9625.0,16472,24997,13488.0,780.0,7507500.000000003,168881212500.00012
allox_[0-200],openb-pod-2937,2,A100,8448.0,23036.0,320,8448.0,16422,22051,inf,680.0,5744640.0,132333527040.0
allox_[0-200],openb-pod-2008,15,GTX2080Ti,11168.000000000002,23051.0,320,7365.0,11168,17685,inf,680.0,7594240.000000001,175054826240.00003
allox_[0-200],openb-pod-3043,9,A100,11165.99999999999,23368.999999999985,810,11166.0,21668,29540,28770.0,190.0,2121539.999999998,49578268259.99992
allox_[0-200],openb-pod-1279,20,GTX2080Ti,15890.0,23542.000000000004,320,10165.0,15890,26007,inf,680.0,10805200.0,254376018400.00003
allox_[0-200],openb-pod-1538,12,GTX2080Ti,12884.99999999999,24924.999999999996,110,9059.0,12885,22014,inf,890.0,11467649.999999993,285831176249.99976
allox_[0-200],openb-pod-1497,14,GTX2080Ti,13408.000000000004,25779.000000000004,220,8831.0,13408,21718,inf,780.0,10458240.000000004,269602968960.00012
allox_[0-200],openb-pod-1867,19,GTX2080Ti,23135.00000000001,31651.00000000001,320,15004.0,23135,39238,inf,680.0,15731800.000000007,497927201800.0004
allox_[0-200],openb-pod-2582,27,V100,22042.00000000001,31797.00000000001,320,8794.0,16806,22042,inf,680.0,14988560.000000007,476591242320.0004
allox_[0-200],openb-pod-3188,42,V100,18765.0,35091.0,320,7765.0,13697,18765,10513.0,680.0,12760200.0,447768178200.0
allox_[0-200],openb-pod-2327,28,V100,23904.000000000044,35622.00000000005,330,9663.0,16856,23904,19601.0,670.0,16015680.00000003,570510552960.0018
allox_[0-200],openb-pod-3355,30,V100,26965.999999999975,36888.99999999998,320,10811.0,21554,26966,inf,680.0,18336879.99999998,676429166319.9989
allox_[0-200],openb-pod-2968,41,V100,25166.999999999975,37514.99999999998,220,9925.0,18171,25167,inf,780.0,19630259.99999998,736429203899.9989
allox_[0-200],openb-pod-2667,9,A100,16521.0,39889.99999999999,320,16521.0,29050,42734,inf,680.0,11234280.0,448135429199.99994
allox_[0-200],openb-pod-1430,33,V100,27080.000000000007,40728.99999999999,320,10586.0,20482,27080,inf,680.0,18414400.000000004,750000097600.0
allox_[0-200],openb-pod-3019,29,V100,28906.000000000025,41456.00000000003,220,11852.0,21962,28906,inf,780.0,22546680.00000002,934695166080.0015
allox_[0-200],openb-pod-2906,34,V100,29592.000000000025,42782.00000000002,230,12206.0,21209,29592,34543.0,770.0,22785840.00000002,974823806880.0013
allox_[0-200],openb-pod-2191,1,A100,22863.999999999996,42891.99999999999,320,22864.0,39662,56537,inf,680.0,15547519.999999998,666864227839.9998
allox_[0-200],openb-pod-2724,39,V100,29472.999999999996,43254.99999999998,220,11677.0,20332,29473,inf,780.0,22988939.999999996,994386599699.9994
allox_[0-200],openb-pod-1434,25,V100,33145.000000000015,43427.00000000001,470,13064.0,22860,33145,inf,530.0,17566850.000000007,762875594950.0005
allox_[0-200],openb-pod-2756,32,V100,30334.999999999964,43429.99999999996,160,12503.0,24170,30335,inf,840.0,25481399.99999997,1106657201999.9978
allox_[0-200],openb-pod-1111,7,A100,22502.0,44325.00000000001,160,22502.0,44759,56763,inf,840.0,18901680.0,837816966000.0001
allox_[0-200],openb-pod-2301,31,V100,34431.00000000003,44978.00000000003,650,13638.0,25622,34431,inf,350.0,12050850.00000001,542023131300.0008
allox_[0-200],openb-pod-1850,44,V100,34283.000000000015,45318.000000000015,320,13570.0,25712,34283,inf,680.0,23312440.00000001,1056473155920.0009
allox_[0-200],openb-pod-1343,26,V100,31194.00000000001,45341.000000000015,470,11841.0,19772,31194,inf,530.0,16532820.000000006,749614591620.0005
allox_[0-200],openb-pod-1319,16,GTX2080Ti,30078.99999999999,45888.99999999999,160,20604.0,30079,50338,inf,840.0,25266359.999999993,1159447994039.9995
allox_[0-200],openb-pod-1273,4,A100,25901.000000000004,46038.0,320,25901.0,49386,68048,inf,680.0,17612680.000000004,810852561840.0001
allox_[0-200],openb-pod-1520,35,V100,32040.000000000025,46225.00000000003,320,12549.0,23931,32040,inf,680.0,21787200.00000002,1007113320000.0015
allox_[0-200],openb-pod-1329,38,V100,33945.000000000044,46417.00000000005,320,13786.0,26058,33945,inf,680.0,23082600.00000003,1071425044200.0026
allox_[0-200],openb-pod-1548,43,V100,31890.00000000002,46711.000000000015,220,13234.0,20223,31890,inf,780.0,24874200.000000015,1161898756200.001
allox_[0-200],openb-pod-1838,0,A100,25559.0,47016.0,320,25559.0,43851,66693,inf,680.0,17380120.0,817143721920.0
allox_[0-200],openb-pod-3012,37,V100,31109.000000000007,47246.000000000015,470,11842.0,21895,31109,15119.0,530.0,16487770.000000004,778981181420.0004
allox_[0-200],openb-pod-2717,8,A100,26640.999999999996,47809.99999999999,320,26641.0,48574,64083,inf,680.0,18115879.999999996,866120222799.9996
allox_[0-200],openb-pod-1906,5,A100,25974.0,48469.00000000001,320,25974.0,51915,63859,inf,680.0,17662320.0,856074988080.0001
allox_[0-200],openb-pod-1267,36,V100,32798.000000000015,49753.00000000002,320,13204.0,23385,32798,inf,680.0,22302640.00000001,1109623247920.001
allox_[0-200],openb-pod-1286,13,GTX2080Ti,31992.999999999985,49873.99999999999,320,20489.0,31993,50749,inf,680.0,21755239.99999999,1085020839759.9993
allox_[0-200],openb-pod-2722,21,GTX2080Ti,32090.99999999999,51487.99999999998,320,20410.0,32091,54074,inf,680.0,21821879.999999993,1123564957439.999
allox_[0-200],openb-pod-3097,20,GTX2080Ti,28352.000000000004,51894.00000000001,320,18457.0,28352,46056,inf,680.0,19279360.000000004,1000483107840.0004
allox_[0-200],openb-pod-2921,24,GTX2080Ti,35458.000000000015,53005.000000000015,160,24015.0,35458,59848,inf,840.0,29784720.00000001,1578739083600.001
allox_[0-200],openb-pod-1090,40,V100,40989.00000000003,53286.00000000002,220,17013.0,25324,40989,inf,780.0,31971420.000000022,1703629086120.002
allox_[0-200],openb-pod-2084,2,A100,40513.000000000015,63549.000000000015,230,40513.0,73508,99988,116669.0,770.0,31195010.00000001,1982411690490.0012
allox_[0-200],openb-pod-2154,12,GTX2080Ti,38827.99999999998,63752.99999999997,50,23497.0,38828,61265,inf,950.0,36886599.99999998,2351631409799.9976
allox_[0-200],openb-pod-1228,23,GTX2080Ti,44965.00000000005,64131.00000000005,50,28616.0,44965,71411,inf,950.0,42716750.000000045,2739467894250.005
allox_[0-200],openb-pod-1636,6,A100,43250.99999999999,64630.99999999999,320,43251.0,78754,107896,inf,680.0,29410679.999999996,1900841659079.9995
allox_[0-200],openb-pod-3300,3,A100,46608.000000000015,67692.00000000001,810,46608.0,85716,112230,124784.0,190.0,8855520.000000002,599447859840.0002
allox_[0-200],openb-pod-2093,14,GTX2080Ti,46077.00000000005,71856.00000000004,460,32330.0,46077,78014,inf,540.0,24881580.000000026,1787890812480.003
allox_[0-200],openb-pod-3226,19,GTX2080Ti,51398.000000000015,83049.00000000003,320,30483.0,51398,74236,50100.0,680.0,34950640.00000001,2902615701360.0015
allox_[0-200],openb-pod-2471,18,GTX2080Ti,70887.99999999999,85978.99999999999,320,40405.0,70888,105943,inf,680.0,48203839.99999999,4144517959359.9985
allox_[0-200],openb-pod-3104,22,GTX2080Ti,70772.99999999994,91250.99999999994,320,40717.0,70773,98563,inf,680.0,48125639.99999996,4391512775639.9937
allox_[0-200],openb-pod-2950,11,GTX2080Ti,71403.00000000009,92154.00000000007,160,48212.0,71403,118011,inf,840.0,59978520.000000075,5527260532080.011
allox_[0-200],openb-pod-2391,9,A100,55754.00000000006,95644.00000000004,110,55754.0,106591,147285,inf,890.0,49621060.00000005,4745956662640.007
allox_[0-200],openb-pod-2260,17,GTX2080Ti,79728.99999999997,98609.99999999996,320,48850.0,79729,128468,inf,680.0,54215719.99999998,5346212149199.995
allox_[0-200],openb-pod-2054,10,GTX2080Ti,82866.99999999988,103723.99999999988,220,55562.0,82867,134595,inf,780.0,64636259.99999991,6704331432239.983
allox_[0-200],openb-pod-3099,5,A100,66163.0,114632.0,460,66163.0,114946,163714,inf,540.0,35728020.0,4095574388640.0
allox_[0-200],openb-pod-2907,7,A100,75528.00000000003,119853.00000000004,810,75528.0,150768,183717,inf,190.0,14350320.000000006,1719928902960.0012
allox_[0-200],openb-pod-2498,4,A100,75072.99999999996,121110.99999999996,320,75073.0,121958,180916,159459.0,680.0,51049639.99999997,6182672950039.994
allox_[0-200],openb-pod-3041,1,A100,79992.00000000003,122884.0,810,79992.0,156872,202987,inf,190.0,15198480.000000006,1867650016320.0007
allox_[0-200],openb-pod-2502,15,GTX2080Ti,111178.99999999993,134229.9999999999,220,72698.0,111179,176544,inf,780.0,86719619.99999994,11640374592599.984
allox_[0-200],openb-pod-2173,3,A100,78198.99999999999,145891.0,550,78199.0,143687,199827,111625.0,450.0,35189549.99999999,5133838639049.999
allox_[0-200],openb-pod-2354,8,A100,106343.99999999996,154153.99999999997,320,106344.0,178127,281442,199415.0,680.0,72313919.99999997,11147480023679.994
allox_[0-200],openb-pod-2675,6,A100,193495.99999999997,258126.9999999999,460,193496.0,296011,478735,inf,540.0,104487839.99999999,26971132675679.99
allox_[0-200],openb-pod-2184,2,A100,374115.0,437664.0,110,374115.0,661446,936968,1063330.0,890.0,332962350.0,145725633950400.0
allox_[0-200],openb-pod-1958,0,A100,12475899.000000006,12522915.000000006,460,12475899.0,24822430,32235650,inf,540.0,6736985460.000003,8.436669627181597e+16
chronus_[0-100],openb-pod-2947,1,A100,1086.0,1086.0,470,1086.0,1958,2707,2492.0,530.0,575580.0,625079880.0
chronus_[0-100],openb-pod-1127,7,A100,1295.0,1295.0,470,1295.0,2059,3385,3854.0,530.0,686350.0,888823250.0
chronus_[0-100],openb-pod-2006,13,GTX2080Ti,1664.0,1664.0,650,1138.0,1664,2767,inf,350.0,582400.0,969113600.0
chronus_[0-100],openb-pod-1478,18,GTX2080Ti,1733.0,1733.0,480,1177.0,1733,3023,inf,520.0,901160.0,1561710280.0
chronus_[0-100],openb-pod-3101,19,GTX2080Ti,1794.0,1794.0,460,1080.0,1794,2725,inf,540.0,968760.0,1737955440.0
chronus_[0-100],openb-pod-3120,11,GTX2080Ti,1811.0,1811.0,650,1245.0,1811,3277,inf,350.0,633850.0,1147902350.0
chronus_[0-100],openb-pod-2954,22,GTX2080Ti,1863.0,1863.0,650,1281.0,1863,3165,inf,350.0,652050.0,1214769150.0
chronus_[0-100],openb-pod-2030,15,GTX2080Ti,2181.0,2181.0,650,1327.0,2181,3390,inf,350.0,763350.0,1664866350.0
chronus_[0-100],openb-pod-2132,24,GTX2080Ti,2208.0,2208.0,160,1301.0,2208,3294,3902.0,840.0,1854720.0,4095221760.0
chronus_[0-100],openb-pod-1118,14,GTX2080Ti,2233.0,2233.0,470,1122.0,2233,2934,inf,530.0,1183490.0,2642733170.0
chronus_[0-100],openb-pod-1976,10,GTX2080Ti,2303.0,2303.0,650,1414.0,2303,3613,inf,350.0,806050.0,1856333150.0
chronus_[0-100],openb-pod-2074,23,GTX2080Ti,2355.0,2355.0,650,1447.0,2355,3479,inf,350.0,824250.0,1941108750.0
chronus_[0-100],openb-pod-3342,16,GTX2080Ti,2415.0,2415.0,160,1411.0,2415,3603,inf,840.0,2028600.0,4899069000.0
chronus_[0-100],openb-pod-1211,12,GTX2080Ti,2603.0,2603.0,320,1315.0,2603,3187,inf,680.0,1770040.0,4607414120.0
chronus_[0-100],openb-pod-2637,6,A100,2700.0,2700.0,460,2700.0,3813,6885,6933.0,540.0,1458000.0,3936600000.0
chronus_[0-100],openb-pod-1589,34,V100,3736.000000000001,3736.000000000001,460,1528.0,2792,3736,inf,540.0,2017440.0000000005,7537155840.000004
chronus_[0-100],openb-pod-2467,1,A100,2754.9999999999995,3841.0,220,2755.0,4033,7204,inf,780.0,2148899.9999999995,8253924899.999998
chronus_[0-100],openb-pod-3108,21,GTX2080Ti,3879.000000000001,3879.000000000001,460,2371.0,3879,6213,3899.0,540.0,2094660.0000000005,8125186140.000004
chronus_[0-100],openb-pod-3324,3,A100,3962.000000000001,3962.000000000001,320,3962.0,6988,10204,7720.0,680.0,2694160.0000000005,10674261920.000004
chronus_[0-100],openb-pod-2266,7,A100,2849.0,4145.0,650,2849.0,5297,7095,inf,350.0,997150.0,4133186750.0
chronus_[0-100],openb-pod-1652,37,V100,4237.000000000001,4237.000000000001,470,1710.0,3391,4237,inf,530.0,2245610.0000000005,9514649570.000004
chronus_[0-100],openb-pod-1968,35,V100,4277.0,4277.0,460,1741.0,3215,4277,inf,540.0,2309580.0,9878073660.0
chronus_[0-100],openb-pod-1181,25,V100,4383.0,4383.0,650,1772.0,2899,4383,inf,350.0,1534050.0,6723741150.0
chronus_[0-100],openb-pod-1239,8,A100,4439.999999999999,4439.999999999999,160,4440.0,6609,11507,8525.0,840.0,3729599.999999999,16559423999.999992
chronus_[0-100],openb-pod-2374,36,V100,4439.999999999999,4439.999999999999,320,1829.0,3594,4440,inf,680.0,3019199.9999999995,13405247999.999994
chronus_[0-100],openb-pod-1475,5,A100,4538.0,4538.0,320,4538.0,7216,10905,11670.0,680.0,3085840.0,14003541920.0
chronus_[0-100],openb-pod-1593,26,V100,4634.0,4634.0,460,1796.0,2901,4634,2294.0,540.0,2502360.0,11595936240.0
chronus_[0-100],openb-pod-3079,29,V100,4769.999999999999,4769.999999999999,650,1904.0,3616,4770,inf,350.0,1669499.9999999998,7963514999.999997
chronus_[0-100],openb-pod-1569,32,V100,5059.0,5059.0,320,1945.0,3736,5059,inf,680.0,3440120.0,17403567080.0
chronus_[0-100],openb-pod-2431,41,V100,5089.0,5089.0,470,2031.0,3038,5089,inf,530.0,2697170.0,13725898130.0
chronus_[0-100],openb-pod-3038,30,V100,5158.999999999999,5158.999999999999,650,2100.0,3147,5159,inf,350.0,1805649.9999999998,9315348349.999998
chronus_[0-100],openb-pod-1451,39,V100,5253.999999999999,5253.999999999999,650,2120.0,3911,5254,inf,350.0,1838899.9999999998,9661580599.999996
chronus_[0-100],openb-pod-1783,43,V100,5316.999999999999,5316.999999999999,160,2026.0,3215,5317,inf,840.0,4466279.999999999,23747210759.999992
chronus_[0-100],openb-pod-2636,2,A100,5466.999999999998,5466.999999999998,650,5467.0,10470,13954,14413.0,350.0,1913449.9999999993,10460831149.999992
chronus_[0-100],openb-pod-3161,33,V100,5955.000000000003,5955.000000000003,470,2252.0,4395,5955,inf,530.0,3156150.0000000014,18794873250.000015
chronus_[0-100],openb-pod-2807,38,V100,6052.0,6052.0,650,2506.0,3524,6052,inf,350.0,2118200.0,12819346400.0
chronus_[0-100],openb-pod-1213,31,V100,6084.000000000001,6084.000000000001,470,2368.0,3903,6084,inf,530.0,3224520.0000000005,19617979680.000008
chronus_[0-100],openb-pod-1793,42,V100,6146.0,6146.0,110,2510.0,3560,6146,inf,890.0,5469940.0,33618251240.0
chronus_[0-100],openb-pod-2816,44,V100,6236.000000000001,6236.000000000001,650,2377.0,4209,6236,inf,350.0,2182600.0000000005,13610693600.000006
chronus_[0-100],openb-pod-2335,28,V100,6412.999999999998,6412.999999999998,230,2554.0,3790,6413,inf,770.0,4938009.999999998,31667458129.99998
chronus_[0-100],openb-pod-1241,40,V100,6443.999999999996,6443.999999999996,650,2519.0,5006,6444,inf,350.0,2255399.9999999986,14533797599.999983
chronus_[0-100],openb-pod-1404,17,GTX2080Ti,6641.0,6641.0,160,4445.0,6641,11210,13293.0,840.0,5578440.0,37046420040.0
chronus_[0-100],openb-pod-1800,27,V100,6757.999999999998,6757.999999999998,470,2625.0,4813,6758,inf,530.0,3581739.999999999,24205398919.99999
chronus_[0-100],openb-pod-3055,13,GTX2080Ti,5385.999999999998,7050.999999999998,320,3118.0,5386,8069,inf,680.0,3662479.9999999986,25824146479.999985
chronus_[0-100],openb-pod-3292,18,GTX2080Ti,5593.0,7327.0,470,3772.0,5593,9483,inf,530.0,2964290.0,21719352830.0
chronus_[0-100],openb-pod-2246,6,A100,4718.000000000001,7419.000000000001,220,4718.0,8988,11886,inf,780.0,3680040.000000001,27302216760.00001
chronus_[0-100],openb-pod-2038,19,GTX2080Ti,5667.999999999999,7461.999999999999,470,3066.0,5668,7840,inf,530.0,3004039.9999999995,22416146479.999992
chronus_[0-100],openb-pod-2829,11,GTX2080Ti,6038.999999999999,7849.999999999999,320,3442.0,6039,9007,inf,680.0,4106519.9999999995,32236181999.999992
chronus_[0-100],openb-pod-2208,22,GTX2080Ti,6747.000000000004,8610.000000000004,320,4589.0,6747,12129,inf,680.0,4587960.000000003,39502335600.00004
chronus_[0-100],openb-pod-2821,15,GTX2080Ti,6909.0000000000055,9090.000000000004,320,4344.0,6909,10488,inf,680.0,4698120.000000004,42705910800.00005
chronus_[0-100],openb-pod-2487,1,A100,5364.999999999998,9205.999999999998,480,5365.0,9646,13651,inf,520.0,2789799.999999999,25682898799.999985
chronus_[0-100],openb-pod-2633,24,GTX2080Ti,7036.000000000004,9244.000000000004,220,4278.0,7036,10973,inf,780.0,5488080.000000003,50731811520.000046
chronus_[0-100],openb-pod-2210,14,GTX2080Ti,7140.999999999998,9373.999999999998,650,4543.0,7141,11895,inf,350.0,2499349.9999999995,23428906899.999992
chronus_[0-100],openb-pod-2988,3,A100,5612.999999999997,9574.999999999998,320,5613.0,9983,13727,inf,680.0,3816839.999999998,36546242999.99998
chronus_[0-100],openb-pod-2419,10,GTX2080Ti,7451.999999999998,9754.999999999998,470,3868.0,7452,9546,inf,530.0,3949559.999999999,38527957799.999985
chronus_[0-100],openb-pod-2743,7,A100,5642.000000000002,9788.000000000002,320,5642.0,10842,14153,inf,680.0,3836560.0000000014,37552249280.00002
chronus_[0-100],openb-pod-2446,23,GTX2080Ti,7847.999999999998,10203.999999999998,320,5160.0,7848,12845,inf,680.0,5336639.999999999,54455074559.99998
chronus_[0-100],openb-pod-3402,16,GTX2080Ti,8034.999999999998,10449.999999999998,230,5184.0,8035,12518,inf,770.0,6186949.999999998,64653627499.99997
chronus_[0-100],openb-pod-1918,8,A100,6416.000000000001,10856.0,650,6416.0,12800,16238,inf,350.0,2245600.0000000005,24378233600.000004
chronus_[0-100],openb-pod-3043,0,A100,11165.999999999996,11165.999999999996,810,11166.0,21668,29540,28770.0,190.0,2121539.9999999995,23689115639.99999
chronus_[0-100],openb-pod-2135,12,GTX2080Ti,8744.000000000004,11347.000000000004,320,4928.0,8744,12631,inf,680.0,5945920.000000003,67468354240.00005
chronus_[0-100],openb-pod-3012,9,A100,11841.999999999996,11841.999999999996,470,11842.0,21895,31109,15119.0,530.0,6276259.999999998,74323470919.99995
chronus_[0-100],openb-pod-2008,5,A100,7365.000000000004,11904.000000000004,320,7365.0,11168,17685,inf,680.0,5008200.000000003,59617612800.00005
chronus_[0-100],openb-pod-3380,21,GTX2080Ti,9341.000000000007,13220.000000000007,160,5868.0,9341,14584,inf,840.0,7846440.0000000065,103729936800.00014
chronus_[0-100],openb-pod-1279,2,A100,10164.999999999996,15632.999999999996,320,10165.0,15890,26007,inf,680.0,6912199.999999997,108058422599.99992
chronus_[0-100],openb-pod-2611,34,V100,13381.000000000007,17117.000000000007,320,5523.0,9374,13381,inf,680.0,9099080.000000006,155748952360.00015
chronus_[0-100],openb-pod-2438,37,V100,14054.000000000013,18291.00000000001,460,5849.0,11186,14054,inf,540.0,7589160.0000000065,138813325560.0002
chronus_[0-100],openb-pod-3246,35,V100,14806.000000000016,19084.00000000001,590,5757.0,11097,14806,inf,410.0,6070460.0000000065,115848658640.00018
chronus_[0-100],openb-pod-2964,25,V100,15158.0,19542.0,470,5708.0,9415,15158,inf,530.0,8033740.0,156995347080.0
chronus_[0-100],openb-pod-2677,36,V100,17309.999999999993,21749.999999999996,230,6936.0,9945,17310,inf,770.0,13328699.999999994,289899224999.9998
chronus_[0-100],openb-pod-1426,26,V100,19230.999999999996,23865.999999999996,320,7443.0,13492,19231,inf,680.0,13077079.999999998,312097591279.9999
chronus_[0-100],openb-pod-1766,29,V100,21897.0,26668.0,470,8353.0,15583,21897,inf,530.0,11605410.0,309493073880.0
chronus_[0-100],openb-pod-2582,32,V100,22042.000000000007,27101.000000000007,320,8794.0,16806,22042,inf,680.0,14988560.000000006,406204964560.00024
chronus_[0-100],openb-pod-2937,41,V100,22051.000000000004,27140.000000000004,320,8448.0,16422,22051,inf,680.0,14994680.000000002,406955615200.0001
chronus_[0-100],openb-pod-2722,6,A100,20410.00000000001,27829.00000000001,320,20410.0,32091,54074,inf,680.0,13878800.000000007,386233125200.00037
chronus_[0-100],openb-pod-2060,30,V100,23816.999999999996,28976.999999999996,320,9153.0,16295,23817,inf,680.0,16195559.999999998,469298742119.9999
chronus_[0-100],openb-pod-1867,17,GTX2080Ti,23135.00000000001,29777.00000000001,320,15004.0,23135,39238,inf,680.0,15731800.000000007,468445808600.00037
chronus_[0-100],openb-pod-3118,39,V100,24561.000000000007,29816.000000000007,320,9379.0,16886,24561,inf,680.0,16701480.000000006,497971327680.0003
chronus_[0-100],openb-pod-2968,43,V100,25166.999999999967,30483.999999999967,220,9925.0,18171,25167,inf,780.0,19630259.999999974,598408845839.9985
chronus_[0-100],openb-pod-2301,13,GTX2080Ti,25622.0,32674.0,650,13638.0,25622,34431,inf,350.0,8967700.0,293010629800.0
chronus_[0-100],openb-pod-2724,33,V100,29472.99999999998,35427.999999999985,220,11677.0,20332,29473,inf,780.0,22988939.999999985,814452166319.9991
chronus_[0-100],openb-pod-3097,18,GTX2080Ti,28352.000000000007,35679.00000000001,320,18457.0,28352,46056,inf,680.0,19279360.000000004,687868285440.0002
chronus_[0-100],openb-pod-2756,38,V100,30334.99999999997,36387.99999999997,160,12503.0,24170,30335,inf,840.0,25481399.999999974,927217183199.9983
chronus_[0-100],openb-pod-1343,31,V100,31194.00000000001,37279.000000000015,470,11841.0,19772,31194,inf,530.0,16532820.000000006,616326996780.0005
chronus_[0-100],openb-pod-1319,19,GTX2080Ti,30078.999999999996,37541.99999999999,160,20604.0,30079,50338,inf,840.0,25266359.999999996,948549687119.9996
chronus_[0-100],openb-pod-1548,42,V100,31890.00000000001,38037.000000000015,220,13234.0,20223,31890,inf,780.0,24874200.000000007,946139945400.0006
chronus_[0-100],openb-pod-1520,44,V100,32040.00000000001,38276.000000000015,320,12549.0,23931,32040,inf,680.0,21787200.000000007,833926867200.0006
chronus_[0-100],openb-pod-1267,28,V100,32798.00000000001,39212.00000000001,320,13204.0,23385,32798,inf,680.0,22302640.000000004,874531119680.0004
chronus_[0-100],openb-pod-1434,40,V100,33145.000000000015,39590.00000000001,470,13064.0,22860,33145,inf,530.0,17566850.000000007,695471591500.0004
chronus_[0-100],openb-pod-1850,27,V100,34283.0,41041.0,320,13570.0,25712,34283,inf,680.0,23312440.0,956765850040.0
chronus_[0-100],openb-pod-2154,11,GTX2080Ti,38827.99999999998,46678.99999999998,50,23497.0,38828,61265,inf,950.0,36886599.99999998,1721829601399.998
chronus_[0-100],openb-pod-1636,1,A100,43250.99999999999,52456.99999999999,320,43251.0,78754,107896,inf,680.0,29410679.999999996,1542796040759.9995
chronus_[0-100],openb-pod-2093,22,GTX2080Ti,46077.00000000003,54688.00000000003,460,32330.0,46077,78014,inf,540.0,24881580.000000015,1360723847040.0015
chronus_[0-100],openb-pod-2173,4,A100,78198.99999999985,78198.99999999985,550,78199.0,143687,199827,111625.0,450.0,35189549.99999993,2751787620449.9897
chronus_[0-100],openb-pod-3104,15,GTX2080Ti,70772.99999999999,79862.99999999999,320,40717.0,70773,98563,inf,680.0,48125639.99999999,3843457987319.9985
chronus_[0-100],openb-pod-2950,24,GTX2080Ti,71403.00000000006,80648.00000000006,160,48212.0,71403,118011,inf,840.0,59978520.00000005,4837147680960.008
chronus_[0-100],openb-pod-2907,3,A100,75528.00000000006,85103.00000000006,810,75528.0,150768,183717,inf,190.0,14350320.000000011,1221255282960.0017
chronus_[0-100],openb-pod-2260,14,GTX2080Ti,79729.0,89104.0,320,48850.0,79729,128468,inf,680.0,54215720.0,4830837514880.0
chronus_[0-100],openb-pod-2354,20,GTX2080Ti,178126.9999999998,178126.9999999998,320,106344.0,178127,281442,199415.0,680.0,121126359.99999987,21575875127719.953
chronus_[0-100],openb-pod-1958,10,GTX2080Ti,24822430.0,24832185.0,460,12475899.0,24822430,32235650,inf,540.0,13404112200.0,3.32853393911157e+17
chronus_[0-150],openb-pod-1127,0,A100,1295.0,1295.0,470,1295.0,2059,3385,3854.0,530.0,686350.0,888823250.0
chronus_[0-150],openb-pod-2132,4,A100,1301.0,1301.0,160,1301.0,2208,3294,3902.0,840.0,1092840.0,1421784840.0
chronus_[0-150],openb-pod-2889,22,GTX2080Ti,1626.0,1626.0,320,1050.0,1626,2604,inf,680.0,1105680.0,1797835680.0
chronus_[0-150],openb-pod-2300,23,GTX2080Ti,1659.0,1659.0,320,1067.0,1659,2769,inf,680.0,1128120.0,1871551080.0
chronus_[0-150],openb-pod-2006,13,GTX2080Ti,1664.0,1664.0,650,1138.0,1664,2767,inf,350.0,582400.0,969113600.0
chronus_[0-150],openb-pod-1593,8,A100,1796.0,1796.0,460,1796.0,2901,4634,2294.0,540.0,969840.0,1741832640.0
chronus_[0-150],openb-pod-2947,19,GTX2080Ti,1958.0,1958.0,470,1086.0,1958,2707,2492.0,530.0,1037740.0,2031894920.0
chronus_[0-150],openb-pod-3108,1,A100,2371.0,2371.0,460,2371.0,3879,6213,3899.0,540.0,1280340.0,3035686140.0
chronus_[0-150],openb-pod-2637,9,A100,2700.0,2700.0,460,2700.0,3813,6885,6933.0,540.0,1458000.0,3936600000.0
chronus_[0-150],openb-pod-3101,35,V100,2724.9999999999995,2724.9999999999995,460,1080.0,1794,2725,inf,540.0,1471499.9999999998,4009837499.9999986
chronus_[0-150],openb-pod-2868,0,A100,1456.0,2751.0,320,1456.0,2829,3860,inf,680.0,990080.0,2723710080.0
chronus_[0-150],openb-pod-1150,4,A100,1466.0,2767.0,470,1466.0,2509,3806,inf,530.0,776980.0,2149903660.0
chronus_[0-150],openb-pod-1376,25,V100,2779.0,2779.0,650,1131.0,2022,2779,inf,350.0,972650.0,2702994350.0
chronus_[0-150],openb-pod-1696,39,V100,2894.0,2894.0,470,1094.0,2153,2894,inf,530.0,1533820.0,4438875080.0
chronus_[0-150],openb-pod-1118,33,V100,2934.0,2934.0,470,1122.0,2233,2934,inf,530.0,1555020.0,4562428680.0
chronus_[0-150],openb-pod-2113,38,V100,2964.0000000000005,2964.0000000000005,230,1213.0,1807,2964,inf,770.0,2282280.0000000005,6764677920.000003
chronus_[0-150],openb-pod-1478,41,V100,3023.0000000000005,3023.0000000000005,480,1177.0,1733,3023,inf,520.0,1571960.0000000002,4752035080.000001
