,job_name,norm_job_submit_time,gpu_milli,ddl,A100,GTX2080Ti,V100
476,openb-pod-1151,0,460,inf,5758.0,8506,15068
477,openb-pod-3589,0,320,inf,75073.0,144806,184289
478,openb-pod-7451,0,320,inf,43251.0,69781,109506
479,openb-pod-3753,0,320,inf,31053.0,60604,76534
480,openb-pod-4225,0,810,inf,35380.0,51000,87763
481,openb-pod-7971,0,320,inf,48850.0,90280,120610
482,openb-pod-6907,0,810,inf,133432.0,226187,341628
483,openb-pod-4560,0,160,2865.0,1195.0,2021,3141
484,openb-pod-4667,0,320,inf,38811.0,69197,102545
485,openb-pod-4310,0,320,inf,2563.0,4061,6468
486,openb-pod-2649,0,320,inf,1013.0,2015,2629
487,openb-pod-2465,0,470,3112.0,1109.0,1786,2862
488,openb-pod-5978,0,160,inf,3189.0,6245,7961
489,openb-pod-6057,0,470,inf,4103.0,6489,10718
490,openb-pod-4496,0,810,inf,75663.0,116927,182704
491,openb-pod-7070,0,230,inf,1991.0,3920,4861
492,openb-pod-3130,0,470,inf,1363.0,2231,3287
493,openb-pod-6900,0,650,inf,11380.0,20218,28585
494,openb-pod-7420,0,470,inf,8999.0,14083,23822
495,openb-pod-4569,0,110,inf,22724.0,40100,57079
496,openb-pod-5141,0,480,inf,3596.0,6304,9260
497,openb-pod-6029,0,470,inf,1182.0,2218,2974
498,openb-pod-1900,0,320,inf,25974.0,40933,65795
499,openb-pod-6545,0,470,108048.0,37965.0,60583,91241
500,openb-pod-2850,0,220,inf,10704.0,15442,28340
